Roll_No,Student_Name,Course,SectionNumber,Course_Section,NumberOfSections
SIASUG2023-0211,SIASUG2023-0211,PSYC339,1,PSYC339,1
SIASUG2023-0221,SIASUG2023-0221,PSYC339,1,PSYC339,1
SIASUG2023-0260,SIASUG2023-0260,PSYC339,1,PSYC339,1
SIASUG2023-0262,SIASUG2023-0262,PSYC339,1,PSYC339,1
SIASUG2023-0263,SIASUG2023-0263,PSYC339,1,PSYC339,1
SIASUG2023-0267,SIASUG2023-0267,PSYC339,1,PSYC339,1
SIASUG2023-0268,SIASUG2023-0268,PSYC339,1,PSYC339,1
SIASUG2023-0276,SIASUG2023-0276,PSYC339,1,PSYC339,1
SIASUG2022-0021,SIASUG2022-0021,PSYC342,1,PSYC342,1
SIASUG2022-0109,SIASUG2022-0109,PSYC342,1,PSYC342,1
SIASUG2022-0186,SIASUG2022-0186,PSYC342,1,PSYC342,1
SIASUG2023-0004,SIASUG2023-0004,PSYC342,1,PSYC342,1
SIASUG2023-0009,SIASUG2023-0009,PSYC342,1,PSYC342,1
SIASUG2023-0013,SIASUG2023-0013,PSYC342,1,PSYC342,1
SIASUG2023-0035,SIASUG2023-0035,PSYC342,1,PSYC342,1
SIASUG2023-0042,SIASUG2023-0042,PSYC342,1,PSYC342,1
SIASUG2023-0045,SIASUG2023-0045,PSYC342,1,PSYC342,1
SIASUG2023-0058,SIASUG2023-0058,PSYC342,1,PSYC342,1
SIASUG2023-0090,SIASUG2023-0090,PSYC342,1,PSYC342,1
SIASUG2023-0114,SIASUG2023-0114,PSYC342,1,PSYC342,1
SIASUG2023-0115,SIASUG2023-0115,PSYC342,1,PSYC342,1
SIASUG2023-0123,SIASUG2023-0123,PSYC342,1,PSYC342,1
SIASUG2023-0125,SIASUG2023-0125,PSYC342,1,PSYC342,1
SIASUG2023-0134,SIASUG2023-0134,PSYC342,1,PSYC342,1
SIASUG2023-0157,SIASUG2023-0157,PSYC342,1,PSYC342,1
SIASUG2023-0167,SIASUG2023-0167,PSYC342,1,PSYC342,1
SIASUG2023-0171,SIASUG2023-0171,PSYC342,1,PSYC342,1
SIASUG2023-0181,SIASUG2023-0181,PSYC342,1,PSYC342,1
SIASUG2023-0190,SIASUG2023-0190,PSYC342,1,PSYC342,1
SIASUG2023-0226,SIASUG2023-0226,PSYC342,1,PSYC342,1
SIASUG2023-0229,SIASUG2023-0229,PSYC342,1,PSYC342,1
SIASUG2023-0245,SIASUG2023-0245,PSYC342,1,PSYC342,1
SIASUG2023-0262,SIASUG2023-0262,PSYC342,1,PSYC342,1
SIASUG2023-0268,SIASUG2023-0268,PSYC342,1,PSYC342,1
SIASUG2023-0276,SIASUG2023-0276,PSYC342,1,PSYC342,1
SIASUG2023-0289,SIASUG2023-0289,PSYC342,1,PSYC342,1
SIASUG2023-0295,SIASUG2023-0295,PSYC342,1,PSYC342,1
SIASUG2021-0026,SIASUG2021-0026,PSYC433,1,PSYC433,1
SIASUG2022-0021,SIASUG2022-0021,PSYC433,1,PSYC433,1
SIASUG2022-0043,SIASUG2022-0043,PSYC433,1,PSYC433,1
SIASUG2022-0046,SIASUG2022-0046,PSYC433,1,PSYC433,1
SIASUG2022-0082,SIASUG2022-0082,PSYC433,1,PSYC433,1
SIASUG2022-0109,SIASUG2022-0109,PSYC433,1,PSYC433,1
SIASUG2022-0125,SIASUG2022-0125,PSYC433,1,PSYC433,1
SIASUG2022-0167,SIASUG2022-0167,PSYC433,1,PSYC433,1
SIASUG2022-0185,SIASUG2022-0185,PSYC433,1,PSYC433,1
SIASUG2023-0009,SIASUG2023-0009,PSYC433,1,PSYC433,1
SIASUG2023-0012,SIASUG2023-0012,PSYC433,1,PSYC433,1
SIASUG2023-0047,SIASUG2023-0047,PSYC433,1,PSYC433,1
SIASUG2023-0115,SIASUG2023-0115,PSYC433,1,PSYC433,1
SIASUG2023-0125,SIASUG2023-0125,PSYC433,1,PSYC433,1
SIASUG2023-0134,SIASUG2023-0134,PSYC433,1,PSYC433,1
SIASUG2023-0140,SIASUG2023-0140,PSYC433,1,PSYC433,1
SIASUG2023-0175,SIASUG2023-0175,PSYC433,1,PSYC433,1
SIASUG2023-0208,SIASUG2023-0208,PSYC433,1,PSYC433,1
SIASUG2023-0212,SIASUG2023-0212,PSYC433,1,PSYC433,1
SIASUG2023-0226,SIASUG2023-0226,PSYC433,1,PSYC433,1
SIASUG2023-0270,SIASUG2023-0270,PSYC433,1,PSYC433,1
SIASUG2023-0289,SIASUG2023-0289,PSYC433,1,PSYC433,1
SIASUG2023-0296,SIASUG2023-0296,PSYC433,1,PSYC433,1
SIASUG2022-0003,SIASUG2022-0003,SOCL205|POLT235|ECON235,1,SOCL205|POLT235|ECON235,1
SIASUG2022-0022,SIASUG2022-0022,SOCL205|POLT235|ECON235,1,SOCL205|POLT235|ECON235,1
SIASUG2022-0099,SIASUG2022-0099,SOCL205|POLT235|ECON235,1,SOCL205|POLT235|ECON235,1
SIASUG2022-0104,SIASUG2022-0104,SOCL205|POLT235|ECON235,1,SOCL205|POLT235|ECON235,1
SIASUG2022-0119,SIASUG2022-0119,SOCL205|POLT235|ECON235,1,SOCL205|POLT235|ECON235,1
SIASUG2022-0129,SIASUG2022-0129,SOCL205|POLT235|ECON235,1,SOCL205|POLT235|ECON235,1
SIASUG2022-0131,SIASUG2022-0131,SOCL205|POLT235|ECON235,1,SOCL205|POLT235|ECON235,1
SIASUG2022-0167,SIASUG2022-0167,SOCL205|POLT235|ECON235,1,SOCL205|POLT235|ECON235,1
SIASUG2022-0174,SIASUG2022-0174,SOCL205|POLT235|ECON235,1,SOCL205|POLT235|ECON235,1
SIASUG2023-0015,SIASUG2023-0015,SOCL205|POLT235|ECON235,1,SOCL205|POLT235|ECON235,1
SIASUG2023-0021,SIASUG2023-0021,SOCL205|POLT235|ECON235,1,SOCL205|POLT235|ECON235,1
SIASUG2023-0024,SIASUG2023-0024,SOCL205|POLT235|ECON235,1,SOCL205|POLT235|ECON235,1
SIASUG2023-0112,SIASUG2023-0112,SOCL205|POLT235|ECON235,1,SOCL205|POLT235|ECON235,1
SIASUG2023-0182,SIASUG2023-0182,SOCL205|POLT235|ECON235,1,SOCL205|POLT235|ECON235,1
SIASUG2023-0197,SIASUG2023-0197,SOCL205|POLT235|ECON235,1,SOCL205|POLT235|ECON235,1
SIASUG2023-0228,SIASUG2023-0228,SOCL205|POLT235|ECON235,1,SOCL205|POLT235|ECON235,1
SIASUG2023-0230,SIASUG2023-0230,SOCL205|POLT235|ECON235,1,SOCL205|POLT235|ECON235,1
SIASUG2023-0233,SIASUG2023-0233,SOCL205|POLT235|ECON235,1,SOCL205|POLT235|ECON235,1
SIASUG2023-0258,SIASUG2023-0258,SOCL205|POLT235|ECON235,1,SOCL205|POLT235|ECON235,1
SIASUG2024-099,SIASUG2024-099,SOCL205|POLT235|ECON235,1,SOCL205|POLT235|ECON235,1
SIASUG2024-178,SIASUG2024-178,SOCL205|POLT235|ECON235,1,SOCL205|POLT235|ECON235,1
SIASUG2024-204,SIASUG2024-204,SOCL205|POLT235|ECON235,1,SOCL205|POLT235|ECON235,1
SIASUG2021-0026,SIASUG2021-0026,SOCL228|PSYC228|POLT228,1,SOCL228|PSYC228|POLT228,1
SIASUG2022-0006,SIASUG2022-0006,SOCL228|PSYC228|POLT228,1,SOCL228|PSYC228|POLT228,1
SIASUG2022-0043,SIASUG2022-0043,SOCL228|PSYC228|POLT228,1,SOCL228|PSYC228|POLT228,1
SIASUG2022-0060,SIASUG2022-0060,SOCL228|PSYC228|POLT228,1,SOCL228|PSYC228|POLT228,1
SIASUG2022-0119,SIASUG2022-0119,SOCL228|PSYC228|POLT228,1,SOCL228|PSYC228|POLT228,1
SIASUG2022-0129,SIASUG2022-0129,SOCL228|PSYC228|POLT228,1,SOCL228|PSYC228|POLT228,1
SIASUG2022-0174,SIASUG2022-0174,SOCL228|PSYC228|POLT228,1,SOCL228|PSYC228|POLT228,1
SIASUG2022-0181,SIASUG2022-0181,SOCL228|PSYC228|POLT228,1,SOCL228|PSYC228|POLT228,1
SIASUG2023-0018,SIASUG2023-0018,SOCL228|PSYC228|POLT228,1,SOCL228|PSYC228|POLT228,1
SIASUG2023-0023,SIASUG2023-0023,SOCL228|PSYC228|POLT228,1,SOCL228|PSYC228|POLT228,1
SIASUG2023-0031,SIASUG2023-0031,SOCL228|PSYC228|POLT228,1,SOCL228|PSYC228|POLT228,1
SIASUG2023-0039,SIASUG2023-0039,SOCL228|PSYC228|POLT228,1,SOCL228|PSYC228|POLT228,1
SIASUG2023-0045,SIASUG2023-0045,SOCL228|PSYC228|POLT228,1,SOCL228|PSYC228|POLT228,1
SIASUG2023-0046,SIASUG2023-0046,SOCL228|PSYC228|POLT228,1,SOCL228|PSYC228|POLT228,1
SIASUG2023-0062,SIASUG2023-0062,SOCL228|PSYC228|POLT228,1,SOCL228|PSYC228|POLT228,1
SIASUG2023-0069,SIASUG2023-0069,SOCL228|PSYC228|POLT228,1,SOCL228|PSYC228|POLT228,1
SIASUG2023-0073,SIASUG2023-0073,SOCL228|PSYC228|POLT228,1,SOCL228|PSYC228|POLT228,1
SIASUG2023-0092,SIASUG2023-0092,SOCL228|PSYC228|POLT228,1,SOCL228|PSYC228|POLT228,1
SIASUG2023-0114,SIASUG2023-0114,SOCL228|PSYC228|POLT228,1,SOCL228|PSYC228|POLT228,1
SIASUG2023-0122,SIASUG2023-0122,SOCL228|PSYC228|POLT228,1,SOCL228|PSYC228|POLT228,1
SIASUG2023-0128,SIASUG2023-0128,SOCL228|PSYC228|POLT228,1,SOCL228|PSYC228|POLT228,1
SIASUG2023-0138,SIASUG2023-0138,SOCL228|PSYC228|POLT228,1,SOCL228|PSYC228|POLT228,1
SIASUG2023-0152,SIASUG2023-0152,SOCL228|PSYC228|POLT228,1,SOCL228|PSYC228|POLT228,1
SIASUG2023-0153,SIASUG2023-0153,SOCL228|PSYC228|POLT228,1,SOCL228|PSYC228|POLT228,1
SIASUG2023-0168,SIASUG2023-0168,SOCL228|PSYC228|POLT228,1,SOCL228|PSYC228|POLT228,1
SIASUG2023-0171,SIASUG2023-0171,SOCL228|PSYC228|POLT228,1,SOCL228|PSYC228|POLT228,1
SIASUG2023-0186,SIASUG2023-0186,SOCL228|PSYC228|POLT228,1,SOCL228|PSYC228|POLT228,1
SIASUG2023-0208,SIASUG2023-0208,SOCL228|PSYC228|POLT228,1,SOCL228|PSYC228|POLT228,1
SIASUG2023-0214,SIASUG2023-0214,SOCL228|PSYC228|POLT228,1,SOCL228|PSYC228|POLT228,1
SIASUG2023-0229,SIASUG2023-0229,SOCL228|PSYC228|POLT228,1,SOCL228|PSYC228|POLT228,1
SIASUG2023-0233,SIASUG2023-0233,SOCL228|PSYC228|POLT228,1,SOCL228|PSYC228|POLT228,1
SIASUG2023-0260,SIASUG2023-0260,SOCL228|PSYC228|POLT228,1,SOCL228|PSYC228|POLT228,1
SIASUG2023-0289,SIASUG2023-0289,SOCL228|PSYC228|POLT228,1,SOCL228|PSYC228|POLT228,1
SIASUG2023-0291,SIASUG2023-0291,SOCL228|PSYC228|POLT228,1,SOCL228|PSYC228|POLT228,1
SIASUG2024-002,SIASUG2024-002,SOCL228|PSYC228|POLT228,1,SOCL228|PSYC228|POLT228,1
SIASUG2024-012,SIASUG2024-012,SOCL228|PSYC228|POLT228,1,SOCL228|PSYC228|POLT228,1
SIASUG2024-014,SIASUG2024-014,SOCL228|PSYC228|POLT228,1,SOCL228|PSYC228|POLT228,1
SIASUG2024-027,SIASUG2024-027,SOCL228|PSYC228|POLT228,1,SOCL228|PSYC228|POLT228,1
SIASUG2024-028,SIASUG2024-028,SOCL228|PSYC228|POLT228,1,SOCL228|PSYC228|POLT228,1
SIASUG2024-041,SIASUG2024-041,SOCL228|PSYC228|POLT228,1,SOCL228|PSYC228|POLT228,1
SIASUG2024-084,SIASUG2024-084,SOCL228|PSYC228|POLT228,1,SOCL228|PSYC228|POLT228,1
SIASUG2024-100,SIASUG2024-100,SOCL228|PSYC228|POLT228,1,SOCL228|PSYC228|POLT228,1
SIASUG2024-105,SIASUG2024-105,SOCL228|PSYC228|POLT228,1,SOCL228|PSYC228|POLT228,1
SIASUG2024-115,SIASUG2024-115,SOCL228|PSYC228|POLT228,1,SOCL228|PSYC228|POLT228,1
SIASUG2024-157,SIASUG2024-157,SOCL228|PSYC228|POLT228,1,SOCL228|PSYC228|POLT228,1
SIASUG2024-167,SIASUG2024-167,SOCL228|PSYC228|POLT228,1,SOCL228|PSYC228|POLT228,1
SIASUG2024-168,SIASUG2024-168,SOCL228|PSYC228|POLT228,1,SOCL228|PSYC228|POLT228,1
SIASUG2024-172,SIASUG2024-172,SOCL228|PSYC228|POLT228,1,SOCL228|PSYC228|POLT228,1
SIASUG2024-183,SIASUG2024-183,SOCL228|PSYC228|POLT228,1,SOCL228|PSYC228|POLT228,1
SIASUG2024-201,SIASUG2024-201,SOCL228|PSYC228|POLT228,1,SOCL228|PSYC228|POLT228,1
SIASUG2024-226,SIASUG2024-226,SOCL228|PSYC228|POLT228,1,SOCL228|PSYC228|POLT228,1
SIASUG2024-246,SIASUG2024-246,SOCL228|PSYC228|POLT228,1,SOCL228|PSYC228|POLT228,1
SIASUG2021-0181,SIASUG2021-0181,SOCL341|POLT341|LITT341,1,SOCL341|POLT341|LITT341,1
SIASUG2022-0003,SIASUG2022-0003,SOCL341|POLT341|LITT341,1,SOCL341|POLT341|LITT341,1
SIASUG2022-0006,SIASUG2022-0006,SOCL341|POLT341|LITT341,1,SOCL341|POLT341|LITT341,1
SIASUG2022-0075,SIASUG2022-0075,SOCL341|POLT341|LITT341,1,SOCL341|POLT341|LITT341,1
SIASUG2022-0084,SIASUG2022-0084,SOCL341|POLT341|LITT341,1,SOCL341|POLT341|LITT341,1
SIASUG2022-0112,SIASUG2022-0112,SOCL341|POLT341|LITT341,1,SOCL341|POLT341|LITT341,1
SIASUG2022-0119,SIASUG2022-0119,SOCL341|POLT341|LITT341,1,SOCL341|POLT341|LITT341,1
SIASUG2022-0129,SIASUG2022-0129,SOCL341|POLT341|LITT341,1,SOCL341|POLT341|LITT341,1
SIASUG2023-0010,SIASUG2023-0010,SOCL341|POLT341|LITT341,1,SOCL341|POLT341|LITT341,1
SIASUG2023-0015,SIASUG2023-0015,SOCL341|POLT341|LITT341,1,SOCL341|POLT341|LITT341,1
SIASUG2023-0023,SIASUG2023-0023,SOCL341|POLT341|LITT341,1,SOCL341|POLT341|LITT341,1
SIASUG2023-0046,SIASUG2023-0046,SOCL341|POLT341|LITT341,1,SOCL341|POLT341|LITT341,1
SIASUG2023-0138,SIASUG2023-0138,SOCL341|POLT341|LITT341,1,SOCL341|POLT341|LITT341,1
SIASUG2023-0139,SIASUG2023-0139,SOCL341|POLT341|LITT341,1,SOCL341|POLT341|LITT341,1
SIASUG2023-0171,SIASUG2023-0171,SOCL341|POLT341|LITT341,1,SOCL341|POLT341|LITT341,1
SIASUG2023-0199,SIASUG2023-0199,SOCL341|POLT341|LITT341,1,SOCL341|POLT341|LITT341,1
SIASUG2023-0208,SIASUG2023-0208,SOCL341|POLT341|LITT341,1,SOCL341|POLT341|LITT341,1
SIASUG2023-0214,SIASUG2023-0214,SOCL341|POLT341|LITT341,1,SOCL341|POLT341|LITT341,1
SIASUG2023-0230,SIASUG2023-0230,SOCL341|POLT341|LITT341,1,SOCL341|POLT341|LITT341,1
SIASUG2023-0233,SIASUG2023-0233,SOCL341|POLT341|LITT341,1,SOCL341|POLT341|LITT341,1
SIASUG2023-0257,SIASUG2023-0257,SOCL341|POLT341|LITT341,1,SOCL341|POLT341|LITT341,1
SIASUG2024-014,SIASUG2024-014,SOCL341|POLT341|LITT341,1,SOCL341|POLT341|LITT341,1
SIASUG2024-027,SIASUG2024-027,SOCL341|POLT341|LITT341,1,SOCL341|POLT341|LITT341,1
SIASUG2024-028,SIASUG2024-028,SOCL341|POLT341|LITT341,1,SOCL341|POLT341|LITT341,1
SIASUG2024-053,SIASUG2024-053,SOCL341|POLT341|LITT341,1,SOCL341|POLT341|LITT341,1
SIASUG2024-056,SIASUG2024-056,SOCL341|POLT341|LITT341,1,SOCL341|POLT341|LITT341,1
SIASUG2024-123,SIASUG2024-123,SOCL341|POLT341|LITT341,1,SOCL341|POLT341|LITT341,1
SIASUG2024-139,SIASUG2024-139,SOCL341|POLT341|LITT341,1,SOCL341|POLT341|LITT341,1
SIASUG2024-167,SIASUG2024-167,SOCL341|POLT341|LITT341,1,SOCL341|POLT341|LITT341,1
SIASUG2024-227,SIASUG2024-227,SOCL341|POLT341|LITT341,1,SOCL341|POLT341|LITT341,1
SIASUG2022-0034,SIASUG2022-0034,SOCL342|ENVS342,1,SOCL342|ENVS342,1
SIASUG2022-0068,SIASUG2022-0068,SOCL342|ENVS342,1,SOCL342|ENVS342,1
SIASUG2022-0072,SIASUG2022-0072,SOCL342|ENVS342,1,SOCL342|ENVS342,1
SIASUG2022-0104,SIASUG2022-0104,SOCL342|ENVS342,1,SOCL342|ENVS342,1
SIASUG2022-0127,SIASUG2022-0127,SOCL342|ENVS342,1,SOCL342|ENVS342,1
SIASUG2023-0114,SIASUG2023-0114,SOCL342|ENVS342,1,SOCL342|ENVS342,1
SIASUG2023-0168,SIASUG2023-0168,SOCL342|ENVS342,1,SOCL342|ENVS342,1
SIASUG2023-0233,SIASUG2023-0233,SOCL342|ENVS342,1,SOCL342|ENVS342,1
SIASUG2023-0292,SIASUG2023-0292,SOCL342|ENVS342,1,SOCL342|ENVS342,1
SIASUG2024-028,SIASUG2024-028,SOCL342|ENVS342,1,SOCL342|ENVS342,1
SIASUG2024-056,SIASUG2024-056,SOCL342|ENVS342,1,SOCL342|ENVS342,1
SIASUG2024-078,SIASUG2024-078,SOCL342|ENVS342,1,SOCL342|ENVS342,1
SIASUG2024-089,SIASUG2024-089,SOCL342|ENVS342,1,SOCL342|ENVS342,1
SIASUG2024-157,SIASUG2024-157,SOCL342|ENVS342,1,SOCL342|ENVS342,1
SIASUG2024-226,SIASUG2024-226,SOCL342|ENVS342,1,SOCL342|ENVS342,1
SIASUG2022-0022,SIASUG2022-0022,SOCL344|HIST344|POLT344,1,SOCL344|HIST344|POLT344,1
SIASUG2022-0067,SIASUG2022-0067,SOCL344|HIST344|POLT344,1,SOCL344|HIST344|POLT344,1
SIASUG2022-0082,SIASUG2022-0082,SOCL344|HIST344|POLT344,1,SOCL344|HIST344|POLT344,1
SIASUG2022-0104,SIASUG2022-0104,SOCL344|HIST344|POLT344,1,SOCL344|HIST344|POLT344,1
SIASUG2022-0128,SIASUG2022-0128,SOCL344|HIST344|POLT344,1,SOCL344|HIST344|POLT344,1
SIASUG2022-0167,SIASUG2022-0167,SOCL344|HIST344|POLT344,1,SOCL344|HIST344|POLT344,1
SIASUG2022-0181,SIASUG2022-0181,SOCL344|HIST344|POLT344,1,SOCL344|HIST344|POLT344,1
SIASUG2023-0015,SIASUG2023-0015,SOCL344|HIST344|POLT344,1,SOCL344|HIST344|POLT344,1
SIASUG2023-0018,SIASUG2023-0018,SOCL344|HIST344|POLT344,1,SOCL344|HIST344|POLT344,1
SIASUG2023-0046,SIASUG2023-0046,SOCL344|HIST344|POLT344,1,SOCL344|HIST344|POLT344,1
SIASUG2023-0168,SIASUG2023-0168,SOCL344|HIST344|POLT344,1,SOCL344|HIST344|POLT344,1
SIASUG2023-0229,SIASUG2023-0229,SOCL344|HIST344|POLT344,1,SOCL344|HIST344|POLT344,1
SIASUG2023-0230,SIASUG2023-0230,SOCL344|HIST344|POLT344,1,SOCL344|HIST344|POLT344,1
SIASUG2023-0292,SIASUG2023-0292,SOCL344|HIST344|POLT344,1,SOCL344|HIST344|POLT344,1
SIASUG2024-027,SIASUG2024-027,SOCL344|HIST344|POLT344,1,SOCL344|HIST344|POLT344,1
SIASUG2024-028,SIASUG2024-028,SOCL344|HIST344|POLT344,1,SOCL344|HIST344|POLT344,1
SIASUG2024-041,SIASUG2024-041,SOCL344|HIST344|POLT344,1,SOCL344|HIST344|POLT344,1
SIASUG2024-105,SIASUG2024-105,SOCL344|HIST344|POLT344,1,SOCL344|HIST344|POLT344,1
SIASUG2024-183,SIASUG2024-183,SOCL344|HIST344|POLT344,1,SOCL344|HIST344|POLT344,1
